area_cm2,diameter_cm,perimeter_cm,circularity,estimated_volume_cm3,mean_hue,mean_saturation,mean_value,fruit_id,juice_ml
45.825996430696016,12.541271674923781,31.73676286383373,0.5717373011915523,1032.8169336478538,53.77984867818981,18.859299073250583,166.74625884536562,CAL_151,2.6
1.6350386674598454,11.441629549352134,23.23726638642753,0.03805115278528273,784.263980438732,24.49968982630273,161.79993796526054,38.397952853598014,CAL_152,2.0
0.6014277215942891,0.9905337822146532,2.9288599985401804,0.8810409218942681,0.5088695892505902,44.80093896713615,159.88356807511738,34.99342723004695,CAL_153,2.6
42.36317668054729,12.431968130716463,30.830139738757435,0.5600765593075425,1006.0470380013396,98.3350292014552,18.969920410353623,172.4226335670379,CAL_154,3.0
0.5954788816180845,0.9877344457114615,2.9002850579052435,0.8896001705116876,0.5045674383940459,50.04364326375712,143.24478178368122,39.970588235294116,CAL_155,3.0
0.5919095776323617,0.9816931747808689,2.871710108547676,0.9019532694969414,0.49536570577353767,46.4269340974212,135.14899713467048,49.51862464183381,CAL_156,2.0
0.5300416418798334,0.9287576442811547,2.7051631241309932,0.9101918385633485,0.41947475227300995,49.069148936170215,178.18617021276594,43.48723404255319,CAL_157,3.4
31.189173111243306,10.00559960342035,26.160310059058958,0.5727010123115279,524.4788518706117,102.8361443049463,46.383621993646955,181.9155195885645,CAL_158,2.6
0.6466389054134444,1.0165251755132907,3.1727624462872015,0.8072286762020908,0.549987778748569,45.95898778359511,162.67015706806282,58.166666666666664,CAL_159,2.0
35.067221891731116,12.466307105087653,29.551867014024317,0.504593181841609,1014.4066478252787,98.56942505927657,53.22748751408344,175.7207190542654,CAL_160,2.0
0.671921475312314,1.0384730827517625,3.6211716140188823,0.6439174151173634,0.5863870283691176,64.51464435146444,126.74309623430962,33.194979079497905,CAL_161,3.4
0.6543723973825104,1.0191551766744473,2.9894766313273733,0.9201200824066634,0.5542676946708875,61.62478336221837,139.00693240901214,43.01819757365685,CAL_162,2.6
46.351279000594886,12.566214212557165,32.021076690859914,0.5680672143406325,1038.991509345171,104.9683959679372,62.414535306036626,185.31997808107454,CAL_163,3.4
35.437239738251044,11.373761432926829,28.707295554440197,0.5403624841089082,770.3905840831324,104.59735330836455,63.681997503121096,186.73596337910945,CAL_164,3.2
4.311421772754313,4.038855575933689,9.984871308978011,0.543432278694218,34.49638556444356,99.39564281871974,110.5277030661646,114.20710059171597,CAL_165,3.8
2.4390243902439024,10.881361798542303,23.022954266245772,0.05782343744281094,674.6031643544545,41.23839754816112,150.91112084063047,12.281961471103328,CAL_166,2.8
9.360499702558002,12.331052454506478,26.585960614972,0.16641948884370028,981.7458132574162,94.26160181941115,109.42694695433032,114.66095027352634,CAL_167,3.2
0.6029149315883403,0.996341891405059,3.02396963863838,0.8285353649869243,0.5178736264402662,66.84831460674157,171.09550561797752,50.86048689138577,CAL_168,3.2
3.0249851279000595,3.105334026057546,7.728117399099396,0.6364813549915592,15.67918875327662,106.15022935779817,96.01834862385321,124.66590214067278,CAL_169,2.4
44.16240333135039,12.513862423780488,31.532255853094707,0.5581519935770797,1026.059983851847,105.22007086982684,89.9002607474761,191.0768068462927,CAL_170,3.0
